service_id;service_name_en;service_name_fr;fiscal_yr;department_en;department_fr;org_id
SRV03466;Vehicle Parking;Stationnement des véhicules;2023-2024;Transport Canada;Transports Canada;138
SRV03467;General Terminal: Domestic and International;Accès à l'aérogare : Vols intérieurs et internationaux;2023-2024;Transport Canada;Transports Canada;138
SRV03468;Aircraft Landing and Flying Training;Formation à l'atterrissage et au vol d'avions;2023-2024;Transport Canada;Transports Canada;138
SRV03469;Emergency Response Services;Services d'intervention d'urgence;2023-2024;Transport Canada;Transports Canada;138
SRV03470;Annual Mobile Equipment Registration;L'enregistrement annuelle d'équipement mobile;2023-2024;Transport Canada;Transports Canada;138
SRV03471;Coasting Trade inspections : Letters of Compliance Issued; Inspections des métiers du cabotage : Lettres de conformité émises;2023-2024;Transport Canada;Transports Canada;138
SRV03472;Air cargo screening equipment certification;Certification des équipements de contrôle du fret aérien;2023-2024;Transport Canada;Transports Canada;138
SRV03473;Inspection on a domestic vessel;Inspection à bord d’un bâtiment canadien;2023-2024;Transport Canada;Transports Canada;138
SRV03475;Ministerial and Deputy Correspondence;Correspondance ministérielle et du sous-ministre;2023-2024;Transport Canada;Transports Canada;138
SRV03476;Education and awareness on rail and intermodal transportation security;Éducation et sensibilisation à la sûreté du transport ferroviaire et intermodal;2023-2024;Transport Canada;Transports Canada;138
SRV03477;Access to Information and Privacy;Accès à l'information et protection des renseignements personnels;2023-2024;Transport Canada;Transports Canada;138
SRV03478;Safe Manning Document Review;Examen du Document d'effectifs de sécurité;2023-2024;Transport Canada;Transports Canada;138
SRV03479;Vessel Plan Document Review;Examen des documents du plan du bâtiment;2023-2024;Transport Canada;Transports Canada;138
SRV0348;Disaster Mitigation and Adaptation Fund (DMAF);Fonds d'atténuation et d'adaptation en matière de catastrophes (FAAC);2023-2024;Housing, Infrastructure and Communities Canada;Logement, Infrastructure et Collectivités Canada;237
SRV03480;Licensing for aviation personnel;Licences pour le personnel en aviation;2023-2024;Transport Canada;Transports Canada;138
SRV03481;Seafarer examination and/or assessment of qualification;Examen et/ou évaluation des qualifications des gens de mer;2023-2024;Transport Canada;Transports Canada;138
SRV03482;Certification for a seafarer;Certification des gens de mer;2023-2024;Transport Canada;Transports Canada;138
SRV03483;Search for Sea Service;Recherche de service en mer;2023-2024;Transport Canada;Transports Canada;138
SRV03484;Identity document for a seafarer;Document d'identité pour un marin;2023-2024;Transport Canada;Transports Canada;138
SRV03485;Register a vessel;Immatriculer un bâtiment;2023-2024;Transport Canada;Transports Canada;138
SRV03486;Transfer of Vessel Ownership;Transfert de propriété d'un navire;2023-2024;Transport Canada;Transports Canada;138
SRV03487;Register a mortgage for a vessel;Enregistrer une hypothèque sur un bâtiment;2023-2024;Transport Canada;Transports Canada;138
SRV03488;Vessel History;Historique du bâtiment;2023-2024;Transport Canada;Transports Canada;138
SRV03489;Replacement of a Canadian aviation document;Remplacement d'un document d'aviation canadien;2023-2024;Transport Canada;Transports Canada;138
SRV03490;Access Public Ports Facilities;Accès aux Installations des Ports Publics;2023-2024;Transport Canada;Transports Canada;138
SRV03491;Issuance, in response to a request by industry, of an evaluation or authorization of industry training products.;Délivrance, à la suite d’une demande de l’industrie, d’une évaluation ou d’une autorisation concernant des produits de formation de l’industrie.;2023-2024;Transport Canada;Transports Canada;138
SRV03492;Marine Insurance Certificate for a Vessel;Certificat d'assurance maritime pour un bâtiment;2023-2024;Transport Canada;Transports Canada;138
SRV03493;Vessel Operations Restriction Regulation (VORR) Permit;Règlement sur les restrictions visant l’utilisation des bâtiments (RRVUB) permis;2023-2024;Transport Canada;Transports Canada;138
SRV03494;Cargo Inspection;Inspection des cargaisons;2023-2024;Transport Canada;Transports Canada;138
SRV03495;Dangerous Goods inspection;Inspection des marchandises dangereuses;2023-2024;Transport Canada;Transports Canada;138
SRV03496;Canadian Flagged Vessels (SOLAS & Domestic Ferries) Security Certification;Certification de sûreté pour les bâtiments battant Pavillon canadien (SOLAS et traversiers intérieurs);2023-2024;Transport Canada;Transports Canada;138
SRV03497;Verification of outstanding deficiencies for foreign vessels;Vérification des déficiences en suspens pour les navires étrangers;2023-2024;Transport Canada;Transports Canada;138
SRV03498;Type certificate for an aeronautical product;Certificat de type pour un produit aéronautique;2023-2024;Transport Canada;Transports Canada;138
SRV03499;Supplemental type certificate for an aeronautical product;Certificat de type supplémentaire pour un produit aéronautique;2023-2024;Transport Canada;Transports Canada;138
SRV03500;Canadian Technical Standard Order (CAN-TSO) for an appliance or part;Ordonnance sur les normes techniques canadiennes (CAN-TSO) pour un appareil ou une pièce;2023-2024;Transport Canada;Transports Canada;138
SRV03501;Repair design approval for an aeronautical product;Approbation de conception de réparation pour un produit aéronautique;2023-2024;Transport Canada;Transports Canada;138
SRV03502;Licensing for air traffic controllers;Licence pour les contrôleurs aériens;2023-2024;Transport Canada;Transports Canada;138
SRV03503;Part design approval for an aeronautical product;Approbation de conception de pièce pour un produit aéronautique;2023-2024;Transport Canada;Transports Canada;138
SRV03504;Access Importation and Manufacturing protocols and guidance;Accéder aux protocoles et aux conseils d’importation et de fabrication;2023-2024;Transport Canada;Transports Canada;138
SRV03505;Access Connected and Automated Vehicles information;Accéder aux informations sur les véhicules connectés et automatisés;2023-2024;Transport Canada;Transports Canada;138
SRV03506;Air carrier joint venture review and authorization process;Processus d'examen et d'autorisation des coentreprises de transporteurs aériens;2023-2024;Transport Canada;Transports Canada;138
SRV03507;Certificate of registration for a means of containment facility;Certificat d'enregistrement pour une installation de confinement;2023-2024;Transport Canada;Transports Canada;138
SRV03508;Exemption by Order under subsection 24(1) of the Canadian Navigable Waters Act;Exemption par décret en vertu du paragraphe 24(1) de la Loi sur les eaux navigables canadiennes;2023-2024;Transport Canada;Transports Canada;138
SRV03509;Pleasure Craft Licence;Délivrance des permis d'embarcations de plaisance;2023-2024;Transport Canada;Transports Canada;138
SRV03510;Railway Operating Certificate;Certificat d'exploitation ferroviaire;2023-2024;Transport Canada;Transports Canada;138
SRV03511;Transportation Security Clearance;Autorisation de sécurité des transports;2023-2024;Transport Canada;Transports Canada;138
SRV03512;Licensing for aircraft maintenance engineers;Licences pour les ingénieurs en maintenance d'aéronefs;2023-2024;Transport Canada;Transports Canada;138
SRV03513;Canadian Airline Designations and Airline Capacity Allocation;Désignations des compagnies aériennes canadiennes;2023-2024;Transport Canada;Transports Canada;138
SRV03514;Education and Awareness;Éducation et sensibilisation;2023-2024;Transport Canada;Transports Canada;138
SRV03515;Equivalency and Temporary Certificates;Certificats d’équivalence et certificats temporaires;2023-2024;Transport Canada;Transports Canada;138
SRV03516;General Inquiries related to the TDG Program, including means of containment, regulations and legislation;Demandes de renseignements généraux  concernant le programme du TMD, y compris les contenants, les règlements et les lois.;2023-2024;Transport Canada;Transports Canada;138
SRV03517;Reservation of an aircraft registration mark;Réservation d'une marque d'immatriculation d'aéronef;2023-2024;Transport Canada;Transports Canada;138
SRV03518;Approval of Emergency Response Assistance Plans (ERAP);Approbation des plans d’intervention d’urgence (PIU);2023-2024;Transport Canada;Transports Canada;138
SRV03519;Canadian Transport Emergency Centre (CANUTEC);Centre canadien d’urgence transport;2023-2024;Transport Canada;Transports Canada;138
SRV03520;Canadian Transport Emergency Centre (CANUTEC)  - Publication of the Emergency Response Guidebook (ERG);Centre canadien d'urgence transport (CANUTEC) - Publication du Guide des interventions d'urgence (ERG);2023-2024;Transport Canada;Transports Canada;138
SRV03521;CANUTEC Registration system;Service à l'inscription de CANUTEC;2023-2024;Transport Canada;Transports Canada;138
SRV03522;Approval for a marine training program or course provided by a marine training institution;Approbation d'un programme ou d'un cours de formation maritime dispensé par un établissement d'enseignement maritime reconnu;2023-2024;Transport Canada;Transports Canada;138
SRV03523;Maritime Labour Convention Certificates;Certificat de travail maritime.;2023-2024;Transport Canada;Transports Canada;138
SRV03524;Seafarer Recruitment and Placement Service (SRPS) provider licensing;Licence de service de recrutement et de placement des gens de mer (SRPGM);2023-2024;Transport Canada;Transports Canada;138
SRV03525;TC Situation Centre (SitCen);Centre d’intervention de Transports Canada (SitCen);2023-2024;Transport Canada;Transports Canada;138
SRV03526;Marine Medical Certificate;Certificat médical de la marine;2023-2024;Transport Canada;Transports Canada;138
SRV03527;Access National Collision Database (NCDB);Accéder à la base de données nationale sur les collisions (BNDC);2023-2024;Transport Canada;Transports Canada;138
SRV03528;Air transportation merger and acquisition review and authorization process;Processus d'examen et d'autorisation des fusions et acquisitions de transport aérien;2023-2024;Transport Canada;Transports Canada;138
SRV03529;Approved training organization certificate;Certificat pour organismes de formation agréés;2023-2024;Transport Canada;Transports Canada;138
SRV03530;Alternative means of compliance (AMOC) with an airworthiness directive;Moyens alternatifs de conformité (AMOC) à une consigne de navigabilité;2023-2024;Transport Canada;Transports Canada;138
SRV03531;Administration of the Marine War Risk Act and the agreement with the Canadian Shipowners Mutual Assurance Association;Administration de la Loi sur les risques de guerre en matière d'assurance maritime et de l'accord avec l'Association pour assurance mutuelle d'armateurs canadiens;2023-2024;Transport Canada;Transports Canada;138
SRV03532;Approval of Air Cargo Security Program Participants;Approbation des participants au Programme de sûreté du fret aérien;2023-2024;Transport Canada;Transports Canada;138
SRV03533;Small Vessel Compliance Program (SVCP);Programme de conformité des petits bâtiments (PCPB);2023-2024;Transport Canada;Transports Canada;138
